ticket_id,rsltn_type,rsltn_status,rsltn_date,rsltn_byuser,rsltn_servicedate,rsltn_servicennumber,rsltn_eta,rsltn_etd,rsltn_inspection,rsltn_actiontaken,rsltn_actionmethod,rsltn_planning,rsltn_remark
ticket_id,rsltn_type,rsltn_status,rsltn_date,rsltn_byuser,rsltn_servicedate,rsltn_servicennumber,rsltn_eta,rsltn_etd,rsltn_inspection,rsltn_actiontaken,rsltn_actionmethod,rsltn_planning,rsltn_remark
tkno,,,reztm,engid,,,eta,etd,,,,nex,
1003-134(L),SN,,2010-03-31 17:10:47,NIK,,,,,,"""Call kak Yati. Confirmed printer running as usual. Log allow to close.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 17:10:50,NIK,,,,,,"""Call kak Yati. Confirmed printer running as usual. Log allow to close.""",,Next Action Plan :,
1003-140(L),SN,,2010-03-31 15:54:15,NIK,,,,,,"""Call kak yati. Confirmed printer not slow anymore. log able to close.""",,Next Action Plan :,
1003-140(L),SN,,2010-03-31 14:36:10,NIK,,,,,,"""Call Kak yati. She outside having lunch. She not allow to close log yet. She will call back later to allow log to be close around 3:30pm.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 14:33:07,NIK,,,,,,"""Call Faizal. Informed him that i already call ADUKOM to esc this problem to IRIS. He noted. He will monitor too. If no response from IRIS he will try to remote tomorrow. But for now log close at our site.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 14:16:43,NIK,,,,,,"""Call user spoke with kak ayu. Informed her that this problem need to refer to IRIS. Confirmed with user that the IRIS person that call her before this is Rosman.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 14:30:40,NIK,,,,,,"""Call ADUKOM. Spoke with Shuhada. Ask her to esc to IRIS to do as faizal advise. Shuhada will esc the problem.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 14:00:57,NIK,,,,,,"""Call faizal. He informed to refer this problem to IRIS. Ask IRIS to pointing back PLMS.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 13:50:34,NIK,,,,,,"""Call kak ayu's mobile. Ask her to check E2000log. For our log stop at ""New job to printer encoding"". For IRIS logfile "" Not found"" and for HTP log "" dll. thread detect"". Will informed this to engineer.""",,Next Action Plan :,
1003-141(L),SN,,2010-03-31 13:45:42,NIK,,,,,,"""Ask suen. She ask to check E2000log with user first to know which process that problem. """,,Next Action Plan :,
1003-141(L),SN,,2010-03-31 13:20:25,NIK,,,,,,"""Call user. Spoke with Pn Zifayuda, she informed that after she do imbasan, data insert into spooler. Book from feeder insert into CCD but just stop at CCD without moving to E2000. No encoding happened. Before this Encode appear but no picture appear. Error appear ""ICAO READ DOC SERIAL NO INT RESET SAM FAIL"". User already refer to IRIS, but after IRIS guide user, they ask to refer to us back. I will check with Suen fisrt and will call user back.""",,Next Action Plan :,
1003-139(L),SN,,2010-03-31 10:34:26,NIK,,,,,,"""Call user spoke with Pn Zaiton. She pass phone to Rizal. Rizal explained that book stuck at CCD and out empty. But film already print data. She just not sure why all passport that out empty cannot be use anymore. I explained to him that if passport out empty, and already encode, they cannot use the passport anymore although they do UN 2120 because for ICAO UN2120 cannot be use anymore. ALl passport that already encode and out empty have to daftar as rosak. user noted. Log close.""",,Next Action Plan :,
1003-137(L),SN,,2010-03-31 14:54:01,NIK,,,,,,"""Call user spoke with Pn Haili. She informed that PC encode problem now. I ask her to refer this problem with IRIS. Since this problem alreday resolved and RTE8000 also work normally before problem with PC, log close.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 14:54:37,NIK,,,,,,"""Call user spoke with Pn Haili. They already refer this problem to HTP. Log close at our site.""",,Next Action Plan :,
1003-137(L),SN,,2010-03-31 11:44:22,NIK,,,,,,"""Call Pn Salbiah. Informed her that engineer will be on site today.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 11:44:34,NIK,,,,,,"""Call Pn Salbiah. Informed her that engineer will be on site today.""",,Next Action Plan :,
1003-137(L),SN,,2010-03-31 14:00:12,NIK,,,,,,"""Naufal back to office. He already change RTE8000 and taken back the faulty one. Problem resolved. """,,Next Action Plan :,
1003-136(L),SN,,2010-03-31 14:00:17,NIK,,,,,,"""Naufal back from Site. Found that problem with application. He already ask user to log this problem to HTP. I will update this with user.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 14:36:49,NIK,,,,,,"""Call Kak yati. She outside having lunch. She not allow to close log yet. She will call back later to allow log to be close around 3:30pm.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-31 14:36:33,NIK,,,,,,"""Call Kak yati. She outside having lunch. She not allow to close log yet. She will call back later to allow log to be close around 3:30pm.""",,Next Action Plan :,
1003-140(L),SN,,2010-03-31 12:58:28,NIK,,,,,,"""Received email from Faizal. Problem already resolved. The problem happened because IRIS not point the PLMS server.""",,Next Action Plan :,
1003-140(L),SN,,2010-03-31 09:22:34,NIK,,,,,,"""Call Kak yati to update log 1003-134(L) and 1003-133(L). But she informed that printer still slow. This log alreday reported by Azlan in her CM report for log 1003-125(L). Azhar on site yesterday and found that printer still slow eventhough proxy already setting. Faizal will be on site today to check the problem.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-31 10:03:08,NIK,,,,,,"""Receoved call from Azhar. Printer ok now. Monitoring.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 10:03:36,NIK,,,,,,"""Receoved call from Azhar. Printer ok now. Monitoring.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 11:40:00,NIK,,,,,,"""Informed problem to Naufal. Ask him to check together with problem in log 1003-137(L).""",,Next Action Plan :,
1003-138(L),SN,,2010-03-31 10:22:27,NIK,,,,,,"""Call ADUKOM. Log close with Irwan.""",,Next Action Plan :,
1003-138(L),SN,,2010-03-31 10:21:46,NIK,,,,,,"""Call user again. Spoke with Mariam. Jarfalla work well now. Log close.""",,Next Action Plan :,
1003-138(L),SN,,2010-03-31 09:49:44,NIK,,,,,,"""Call user spoke with mariam. Guide her to do test print. Done test print. Will call back later after user restart PC.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 11:38:46,NIK,,,,,,"""Call user back spoke with Pn Slabiah. She failed to enter in administrator becuase passport not correct. """,,Next Action Plan :,
1003-136(L),SN,,2010-03-31 11:08:37,NIK,,,,,,"""Call user Spoke with Pn Salbiah. He try do as i said before. But after restart, they need to install back the RTE8000 but need to enter in Administrator. Ask user to log off first.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 10:56:49,NIK,,,,,,"""Call user. Spoke with Haili. She not sure about this problem . She ask to call back after 10 minutes.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 10:12:24,NIK,,,,,,"""Call user back. She informed that after restart new error appear. ""ACCESS VIOLATION (C0000005) OCCURED AT 77F87 EEB"". Ask user to off RTR8000 fisrt and then restart PC and ON back RTE8000. User will do first.""",,Next Action Plan :,
1003-136(L),SN,,2010-03-31 10:04:06,NIK,,,,,,"""Call user spoke with Mdm Chan. Ask her to restart the PC and RTE8000 first.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 09:50:45,NIK,,,,,,"""Azhar arrived at site.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-31 09:50:08,NIK,,,,,,"""Azhar arrived at site.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-31 09:23:51,NIK,,,,,,"""Call Azhar. On the way to the site.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 09:23:22,NIK,,,,,,"""Call Azhar. On the way to the site.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-31 09:22:11,NIK,,,,,,"""Call Kak yati's mobile. She informed that this morning problem repeated. Waiting for Azhar to be on site today.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-31 09:22:51,NIK,,,,,,"""Call Kak yati's mobile. She informed that this morning problem repeated. Waiting for Azhar to be on site today.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 16:43:22,NIK,,,,,,"""call Azhar. Still on site. Problem repeated this evening. After investigation, found that have problem with crystagram. He refer to Zul, maybe need to change amplifier. He ask for an amplifier and will be on site again tomorrow.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 16:43:07,NIK,,,,,,"""Call Azhar. He informed that he found problem happened because screw thread at platen timing belt missing. He change new screw but not really stable. Printer running well this morning but suddenly this evening problem repeated. He adjust already and still monitoring. He will be on site again tomorrow.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 16:40:28,NIK,,,,,,"""Received call from Isyraf. He confirmed log able to close. Appoved by Yan.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 15:24:56,NIK,,,,,,"""Received call from Isyraf. He arrived at site around 13:30pm. He already change new film becuase found user not install film correctly. He do transfer mark adjustment and now monitoring.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 14:33:15,NIK,,,,,,"""Call Kak Yati's mobile. She informed that Azhar still doing. Problem resolved but sh enot allow to close yet. She ask to update status later.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 14:33:14,NIK,,,,,,"""Call Kak Yati's mobile. She informed that Azhar still doing. Problem resolved but sh enot allow to close yet. She ask to update status later.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 13:11:05,NIK,,,,,,"""Problem resolved around 12:00pm. Production start around 12:20pm.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 12:52:41,NIK,,,,,,"""Isyraf out from office.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 11:54:21,NIK,,,,,,"""Call Yan mobile. Informed her that engineer will be on site but after lunch hour around 2 pm. User noted.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 11:47:39,NIK,,,,,,"""Assign Isyraf to be on site today. He will be on site after sent his laptop to repair.""",,Next Action Plan :,
1003-135(L),SN,,2010-03-30 11:46:06,NIK,,,,,,"""Call Yan mobile. She informed that from morning printer facing problem where laminate too high and sometime skew and cause laminate cut two. She informed that user clean every morning but still not ok. """,,Next Action Plan :,
1003-135(L),SN,,2010-03-30 11:40:44,NIK,,,,,,"""Received call from Anuar. He informed that user from Subang (Yan) sent SMS to him informed that this printer have problem but she didint mentioned the specific problem. Anuar ask to follow up with user.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 11:20:50,NIK,,,,,,"""SMS from Azhar - problem resolved. Printer already able to print passport.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 10:45:58,NIK,,,,,,"""Azhar just arrived at site.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 10:45:37,NIK,,,,,,"""Azhar just arrived at site.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 08:55:52,NIK,,,,,,"""Call Kak Yati. Informed her that engineer will be on site today. """,,Next Action Plan :,
1003-133(L),SN,,2010-03-30 08:55:14,NIK,,,,,,"""Call Kak Yati. Informed her that engineer will be on site today. """,,Next Action Plan :,
1003-133(L),SN,,2010-03-30 08:44:54,NIK,,,,,,"""Received call from Azhar. He alreday have 1 and half sheet of sand paper with him So he will go on site from his home - not come to office first.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 08:44:37,NIK,,,,,,"""Received call from Azhar. He alreday have 1 and half sheet of sand paper with him So he will go on site from his home - not come to office first.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 08:41:20,NIK,,,,,,"""Call Azhar. Still at arrive at office yet. Assign him to go on site today. Ask him to take sand paper firts at the office.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 08:41:23,NIK,,,,,,"""Call Azhar. Still at arrive at office yet. Assign him to go on site today. Ask him to take sand paper firts at the office.""",,Next Action Plan :,
1003-134(L),SN,,2010-03-30 08:38:04,NIK,,,,,,"""Received call from Kak yati. She informed that dislocation happened again and she already clean from yesterday evening. But still not ok. HS eask to sent engineer immediately since both printer occur same problem and her boss already get angry. She also ask to bring together sand paper.""",,Next Action Plan :,
1003-133(L),SN,,2010-03-30 08:38:25,NIK,,,,,,"""Received call from Kak yati. She informed that dislocation happened again and she already clean from yesterday evening. But still not ok. HS eask to sent engineer immediately since both printer occur same problem and her boss already get angry. She also ask to bring together sand paper.""",,Next Action Plan :,
1003-39(L),CM,,2010-03-29 17:16:43,NIK,,,2010-03-10 09:30:00,2010-03-10 15:00:00,,"""Received CM report from Fakhrul. Book feed error and white line.
Action taken:
1. Replace teflon tape at PI unit.
2. Clean the CCD timing belt.
3. Clean thermal head.
Production print.""",,Next Action Plan :,
1003-37(L),CM,,2010-03-29 17:14:07,NIK,,,2010-03-09 12:15:00,2010-03-09 12:30:00,,"""Received CM report from Fakhrul. Jura key already expired. He replaced new Jura dongle. Key : 1867. Old key : 1860. Production print success.""",,Next Action Plan :,
1003-127(L),CM,,2010-03-29 17:11:50,NIK,,,2010-03-29 11:25:00,2010-03-29 13:15:00,,"""Received CM report from Naufal. CHECK PRINTER R ENC ERROR.
Action taken:
1. Transfer mark adjustment performed.
2. DC3 motor tested.
3. Test print performed.
4. Production monitored.
Printer in good condition.""",,Next Action Plan :,
1003-123(L),CM,,2010-03-29 17:08:21,NIK,,,2010-03-26 13:00:00,2010-03-26 17:00:00,,"""Received CM report from Azhar. Book jammed at printer caused laminate peel off.
Action taken:
1. Open PO unit, adjust retainer guide.
2. Test print.
3. Monitor production.
Printer in good condition. No more error appear.""",,Next Action Plan :,
1003-117(L),CM,,2010-03-29 17:04:26,NIK,,,2010-03-25 17:30:00,2010-03-25 20:30:00,,"""Received CM report from Azhar. Allen key for film unit broken. Film unit sensor problem error.
Action taken:
1. Remove broken allen key from the hole. 
2. Replace with new.
3. Open sensor and repair.
4. Place it back to it position.
Printer in good condition. No more error appear.""",,Next Action Plan :,
1003-132(L),SN,,2010-03-29 16:34:38,NIK,,,,,,"""Call ADUKOM.Log close with efa.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 17:05:08,NIK,,,,,,"""Call ADUKOM.Log close with efa.""",,Next Action Plan :,
1003-116(O),SN,,2010-03-29 16:33:47,NIK,,,,,,"""Call ADUKOM.Log close with efa.""",,Next Action Plan :,
1003-109(L),SN,,2010-03-29 16:31:03,NIK,,,,,,"""Call ADUKOM.Log close with efa.""",,Next Action Plan :,
1003-107(L),SN,,2010-03-29 16:30:37,NIK,,,,,,"""Call ADUKOM. Log close with Efa.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 16:55:16,NIK,,,,,,"""Call user spoke with Kak Mariati. Yusuf still on site and no problem occur anymore. She allow to close log.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 16:18:19,NIK,,,,,,"""Call user spoke with Lina. No problem occur anymore. Log able to close.""",,Next Action Plan :,
1003-130(L),SN,,2010-03-29 16:16:57,NIK,,,,,,"""Yusuf SMS - Problem resolved after readjust micro switch. 5 passport printed.""",,Next Action Plan :,
1003-127(L),SN,,2010-03-29 15:00:17,NIK,,,,,,"""Naufal arrived at office. Before he left site, already monitor 20 passport without any probelm. Problem change to resolved.""",,Next Action Plan :,
1003-132(L),SN,,2010-03-29 14:30:03,NIK,,,,,,"""Confirmed with Suen. For the error appear because chip problem.""",,Next Action Plan :,
1003-132(L),SN,,2010-03-29 15:01:49,NIK,,,,,,"""Call Pn Salbiah. She try passport at T1 and same problem occur. So she accept that the problem is because of the chip. So advise user to daftar rosak. Log able to close.""",,Next Action Plan :,
1003-132(L),SN,,2010-03-29 14:22:56,NIK,,,,,,"""Call Pn Salbiah. She informed that 2 passports appear this error. I informed him that this is because of chip problem but user cannot accept it. So i ask her to try this 2 books at another printer, if ok that mean not because of chip but if not ok, so user need to accept that the problem is because of chip problem. User will try first and she ask to call back after 30 minutes.""",,Next Action Plan :,
1003-131(L),SN,,2010-03-29 14:16:35,NIK,,,,,,"""Call ADUKOM. Spoke with Hayati. Informed her this problem is system problem. He will close log at our site.""",,Next Action Plan :,
